"","x"
"1",0.0119879255071282
"2",0.0142490891739726
"3",0.0119246430695057
"4",0.0119333453476429
"5",0.0111185293644667
"6",0.0131488796323538
"7",0.0110022565349936
"8",0.0108986040577292
"9",0.0111185293644667
"10",0.0111185293644667
"11",0.0122409509494901
"12",0.0155782019719481
"13",0.0131488796323538
"14",0.0131488796323538
"15",0.0140698747709394
"16",0.0142218954861164
"17",0.0131488796323538
"18",0.0131488796323538
"19",0.0144213205203414
"20",0.013300396502018
"21",0.0173261947929859
"22",0.0137305110692978
"23",0.017288688570261
"24",0.0139600103721023
"25",0.0163496490567923
"26",0.0139130093157291
"27",0.0158290769904852
"28",0.017288688570261
"29",0.0173746626824141
"30",0.0174439176917076
"31",0.0144053744152188
"32",0.0161316283047199
"33",0.0171075724065304
"34",0.0134998727589846
"35",0.013438006862998
"36",0.0133107965812087
"37",0.0133107965812087
"38",0.0163345914334059
"39",0.0137305110692978
"40",0.0137305110692978
"41",0.0169161185622215
"42",0.0175039730966091
"43",0.0161082539707422
"44",0.0142148332670331
"45",0.0163496490567923
"46",0.0174585375934839
"47",0.0135361459106207
"48",0.0173261947929859
"49",0.0160181038081646
"50",0.0175039730966091
"51",0.0158290769904852
"52",0.0153343081474304
"53",0.0153343081474304
"54",0.0153343081474304
"55",0.0163233727216721
"56",0.0155234187841415
"57",0.0153343081474304
"58",0.015727436169982
"59",0.0135492607951164
"60",0.0170872341841459
"61",0.0173261947929859
"62",0.0150860631838441
"63",0.0150860631838441
"64",0.0130936177447438
"65",0.0150860631838441
"66",0.00778827210888267
"67",0.00778827210888267
"68",0.0173401143401861
"69",0.0142148332670331
"70",0.0108733000233769
"71",0.00898178666830063
"72",0.00800257083028555
"73",0.0173261947929859
"74",0.0115864463150501
"75",0.0102843651548028
"76",0.0115849357098341
"77",0.0125653697177768
"78",0.0120536144822836
"79",0.0125653697177768
"80",0.0165046323090792
"81",0.0149052711203694
"82",0.0130390180274844
"83",0.0115335835143924
"84",0.0125653697177768
"85",0.0117416512221098
"86",0.0120536144822836
"87",0.0115864463150501
"88",0.0120536144822836
"89",0.0149052711203694
"90",0.0119642512872815
"91",0.0115849357098341
"92",0.0117416512221098
"93",0.0131128327921033
"94",0.0163233727216721
"95",0.0183717887848616
"96",0.0137305110692978
"97",0.0125653697177768
"98",0.0173401143401861
"99",0.0142148332670331
"100",0.0118046747520566
"101",0.0173401143401861
"102",0.0157208479940891
"103",0.015458413399756
"104",0.0160181038081646
"105",0.0125653697177768
"106",0.0171974580734968
"107",0.017288688570261
"108",0.0113063072785735
"109",0.0160865969955921
"110",0.0171075724065304
"111",0.0140259433537722
"112",0.0174450557678938
"113",0.0114915650337934
"114",0.0137305110692978
"115",0.017288688570261
"116",0.0174585375934839
"117",0.0134998727589846
"118",0.0158290769904852
"119",0.0174444634467363
"120",0.0148066617548466
"121",0.0137861138209701
"122",0.0142148332670331
"123",0.0120536144822836
"124",0.0172593127936125
"125",0.0140259433537722
"126",0.0137305110692978
"127",0.0173401143401861
"128",0.0160181038081646
"129",0.013300396502018
"130",0.0174439176917076
"131",0.0161082539707422
"132",0.0160865969955921
"133",0.0161082539707422
"134",0.0138450125232339
"135",0.0160181038081646
"136",0.0160181038081646
"137",0.0159297399222851
"138",0.0160181038081646
"139",0.0158290769904852
"140",0.013853058218956
"141",0.017288688570261
"142",0.0153343081474304
"143",0.0173401143401861
"144",0.0165046323090792
"145",0.0160865969955921
"146",0.0114724626764655
"147",0.0108744082972407
"148",0.0161082539707422
"149",0.0114763863384724
"150",0.0161884464323521
"151",0.0163496490567923
"152",0.0163496490567923
"153",0.017288688570261
"154",0.017288688570261
"155",0.0174439176917076
"156",0.0171075724065304
"157",0.0171075724065304
"158",0.0174585375934839
"159",0.0174585375934839
"160",0.0140311839058995
"161",0.0174585375934839
"162",0.0174585375934839
"163",0.0174450557678938
"164",0.0174450557678938
"165",0.0169161185622215
"166",0.0163233727216721
"167",0.0169161185622215
"168",0.0169161185622215
"169",0.0173261947929859
"170",0.0155012747272849
"171",0.013521321117878
"172",0.0140656717121601
"173",0.0145472446456552
"174",0.0142273250967264
"175",0.0132395168766379
"176",0.0124182868748903
"177",0.0115844365209341
"178",0.0120536144822836
"179",0.0114646693691611
"180",0.0142054613679647
"181",0.0123701049014926
"182",0.00945629365742207
"183",0.0112245567142963
"184",0.0129164317622781
"185",0.0113185672089458
"186",0.0114724626764655
"187",0.0129164317622781
"188",0.015183680690825
"189",0.0151887657120824
"190",0.0118046747520566
"191",0.017719367519021
"192",0.0138114728033543
"193",0.0136380968615413
"194",0.0138710727915168
"195",0.0136380968615413
"196",0.0138114728033543
"197",0.0136419804766774
"198",0.0137861138209701
"199",0.0136419804766774
"200",0.0131554417312145
"201",0.0138450125232339
"202",0.0139842182397842
"203",0.0140259433537722
"204",0.0119246430695057
"205",0.0119597790762782
"206",0.0119246430695057
"207",0.0120492335408926
"208",0.0134998727589846
"209",0.0165913812816143
"210",0.0157842226326466
"211",0.0164478551596403
"212",0.0164478551596403
"213",0.0157006494700909
"214",0.0119879255071282
"215",0.0161897018551826
"216",0.0119879255071282
"217",0.0132362460717559
"218",0.0132710710167885
"219",0.0122409509494901
"220",0.0122409509494901
"221",0.0129091702401638
"222",0.0168123990297318
"223",0.0133560048416257
"224",0.0146653102710843
"225",0.0155782019719481
"226",0.0133101334795356
"227",0.0131554417312145
"228",0.0114106656983495
"229",0.0155234187841415
"230",0.0133785493671894
"231",0.0163496490567923
"232",0.0129506224766374
"233",0.013438006862998
"234",0.013438006862998
"235",0.013438006862998
"236",0.0142605835571885
"237",0.0163496490567923
"238",0.0137305110692978
"239",0.0137305110692978
"240",0.0142148332670331
"241",0.013300396502018
"242",0.0158290769904852
"243",0.015727436169982
"244",0.0130936177447438
"245",0.0132096903398633
"246",0.0135879246518016
"247",0.0121662244200706
"248",0.013415390625596
"249",0.0142041519284248
"250",0.0134556693956256
"251",0.0150329321622849
"252",0.0134402830153704
"253",0.0158290769904852
"254",0.0104982601478696
"255",0.0125674242153764
"256",0.0142605835571885
"257",0.0181000996381044
"258",0.0125108566135168
"259",0.015189278870821
"260",0.0123452041298151
"261",0.0136721013113856
"262",0.0137861138209701
"263",0.0151333510875702
"264",0.0123452041298151
"265",0.0126846469938755
"266",0.0142273250967264
"267",0.0112674050033092
"268",0.0145472446456552
"269",0.0160865969955921
"270",0.0136419804766774
"271",0.0133394813165069
"272",0.0158290769904852
"273",0.0152089055627584
"274",0.011824325658381
"275",0.0174439176917076
"276",0.0114763863384724
"277",0.014121875166893
"278",0.0129091702401638
"279",0.0138114728033543
"280",0.0161884464323521
"281",0.0160865969955921
"282",0.0160865969955921
"283",0.0174439176917076
"284",0.0174439176917076
"285",0.0174439176917076
"286",0.0159297399222851
"287",0.0151887657120824
"288",0.0179952494800091
"289",0.0126846469938755
"290",0.0142273250967264
"291",0.0130390180274844
"292",0.0133560048416257
"293",0.00945629365742207
"294",0.0113752298057079
"295",0.0152880940586329
"296",0.0112810200080276
"297",0.0113501464948058
"298",0.0138441761955619
"299",0.011824325658381
"300",0.0118046747520566
"301",0.0126364985480905
"302",0.0143615230917931
"303",0.0138114728033543
"304",0.0172431729733944
"305",0.0157842226326466
"306",0.016115328297019
"307",0.0138450125232339
"308",0.0133394813165069
