"","x"
"1",0.0463621094822884
"2",0.0464931949973106
"3",0.0426890701055527
"4",0.0497831888496876
"5",0.0367706939578056
"6",0.107228696346283
"7",0.107228696346283
"8",0.107228696346283
"9",0.10085266828537
"10",0.035812683403492
"11",0.0307140573859215
"12",0.0297557022422552
"13",0.0278033278882504
"14",0.0266008600592613
"15",0.0280635543167591
"16",0.0321900956332684
"17",0.02861412987113
"18",0.02861412987113
"19",0.0347702763974667
"20",0.0321686565876007
"21",0.0321686565876007
"22",0.0324461795389652
"23",0.0324461795389652
"24",0.0324461795389652
"25",0.0322183631360531
"26",0.0322183631360531
"27",0.0324461795389652
"28",0.0324461795389652
"29",0.0324461795389652
"30",0.0325547531247139
"31",0.0319122187793255
"32",0.0319122187793255
"33",0.0331158749759197
"34",0.0331158749759197
"35",0.0325547531247139
"36",0.0325547531247139
"37",0.0331158749759197
"38",0.0331158749759197
"39",0.0325547531247139
"40",0.0325547531247139
"41",0.0326955169439316
"42",0.0331442914903164
"43",0.0326955169439316
"44",0.0331442914903164
"45",0.0326955169439316
"46",0.0326955169439316
"47",0.0326955169439316
"48",0.0326955169439316
"49",0.0326955169439316
"50",0.0326955169439316
"51",0.0331442914903164
"52",0.0331442914903164
"53",0.0331442914903164
"54",0.0331442914903164
"55",0.0331442914903164
"56",0.0326955169439316
"57",0.0326955169439316
"58",0.0326955169439316
"59",0.0331442914903164
"60",0.0326955169439316
"61",0.0331442914903164
"62",0.0326955169439316
"63",0.0310422293841839
"64",0.0331442914903164
"65",0.0326955169439316
"66",0.0331442914903164
"67",0.0326955169439316
"68",0.0337238386273384
"69",0.0316620394587517
"70",0.0337238386273384
"71",0.0316620394587517
"72",0.0316620394587517
"73",0.0316620394587517
"74",0.0316620394587517
"75",0.0321445278823376
"76",0.0337238386273384
"77",0.0316620394587517
"78",0.0316620394587517
"79",0.0316620394587517
"80",0.0316620394587517
"81",0.0316620394587517
"82",0.0321445278823376
"83",0.0316620394587517
"84",0.0316620394587517
"85",0.0337238386273384
"86",0.0337238386273384
"87",0.0337238386273384
"88",0.0337238386273384
"89",0.0316620394587517
"90",0.0316620394587517
"91",0.0313508473336697
"92",0.0313508473336697
"93",0.0313508473336697
"94",0.0338116884231567
"95",0.0338116884231567
"96",0.0313508473336697
"97",0.0338116884231567
"98",0.0313508473336697
"99",0.0338116884231567
"100",0.0338116884231567
"101",0.0338116884231567
"102",0.0343776233494282
"103",0.0343776233494282
"104",0.0343776233494282
"105",0.0343776233494282
"106",0.0343776233494282
"107",0.0343776233494282
"108",0.0343776233494282
"109",0.0344210416078568
"110",0.0344210416078568
"111",0.0344210416078568
"112",0.0344210416078568
"113",0.0344210416078568
"114",0.0344210416078568
"115",0.0344210416078568
"116",0.0364968180656433
"117",0.0344210416078568
"118",0.0364968180656433
"119",0.0364968180656433
"120",0.0344210416078568
"121",0.0344210416078568
"122",0.0344210416078568
"123",0.0364968180656433
"124",0.0341111980378628
"125",0.0378211103379726
"126",0.0378211103379726
"127",0.0341111980378628
"128",0.0341111980378628
"129",0.0341111980378628
"130",0.0341111980378628
"131",0.0378211103379726
"132",0.0341111980378628
"133",0.0390221029520035
"134",0.0351702943444252
"135",0.0351702943444252
"136",0.0351702943444252
"137",0.0351702943444252
"138",0.0351702943444252
"139",0.0351702943444252
"140",0.0363107286393642
"141",0.0399013087153435
"142",0.0413001663982868
"143",0.0500465556979179
"144",0.0500465556979179
"145",0.0479307658970356
"146",0.0479307658970356
"147",0.0577907897531986
"148",0.0577907897531986
"149",0.0577907897531986
"150",0.0600384473800659
"151",0.0422772280871868
"152",0.0422772280871868
"153",0.0743317455053329
"154",0.0471580512821674
"155",0.0465635359287262
"156",0.0465635359287262
"157",0.0565609894692898
"158",0.045358918607235
"159",0.0362549498677254
"160",0.0661914497613907
"161",0.0661914497613907
"162",0.0597509481012821
"163",0.038640845566988
"164",0.0389446876943111
"165",0.0664102733135223
"166",0.0437233448028564
