"","x"
"1",0.0351854413747787
"2",0.0382759757339954
"3",0.0382701233029366
"4",0.0382701233029366
"5",0.0352756828069687
"6",0.0378503203392029
"7",0.0369705222547054
"8",0.0369705222547054
"9",0.0369705222547054
"10",0.0369705222547054
"11",0.0369705222547054
"12",0.0369705222547054
"13",0.0364269874989986
"14",0.0251444615423679
"15",0.0428720787167549
"16",0.0428720787167549
"17",0.0429450869560242
"18",0.0429450869560242
"19",0.0431037470698357
"20",0.0431037470698357
"21",0.0431037470698357
"22",0.0431037470698357
"23",0.0431037470698357
"24",0.0431037470698357
"25",0.0431037470698357
"26",0.0429450869560242
"27",0.0431037470698357
"28",0.0429450869560242
"29",0.0429450869560242
"30",0.0431037470698357
"31",0.0429450869560242
"32",0.0429450869560242
"33",0.0429450869560242
"34",0.0429450869560242
"35",0.0429450869560242
"36",0.0429450869560242
"37",0.0429450869560242
"38",0.0429450869560242
"39",0.0429450869560242
"40",0.0429490804672241
"41",0.0429490804672241
"42",0.0429450869560242
"43",0.0429450869560242
"44",0.0429450869560242
"45",0.0429450869560242
"46",0.0429450869560242
"47",0.0429450869560242
"48",0.0429450869560242
"49",0.0429450869560242
"50",0.0429450869560242
"51",0.0429450869560242
"52",0.0429450869560242
"53",0.0429490804672241
"54",0.0429450869560242
"55",0.0429490804672241
"56",0.0429490804672241
"57",0.0429450869560242
"58",0.0429490804672241
"59",0.0429450869560242
"60",0.0429450869560242
"61",0.0429490804672241
"62",0.0429450869560242
"63",0.0429450869560242
"64",0.0429490804672241
"65",0.0429450869560242
"66",0.0429490804672241
"67",0.0429490804672241
"68",0.0429490804672241
"69",0.0429490804672241
"70",0.0429490804672241
"71",0.0429490804672241
"72",0.0429490804672241
"73",0.0429490804672241
"74",0.0429490804672241
"75",0.0429490804672241
"76",0.0429490804672241
"77",0.042983166873455
"78",0.042983166873455
"79",0.0422494411468506
"80",0.0422494411468506
"81",0.042983166873455
"82",0.042983166873455
"83",0.0422494411468506
"84",0.042983166873455
"85",0.0422494411468506
