"","x"
"1",0.0144294314086437
"2",0.00815971568226814
"3",0.013239006511867
"4",0.0188679806888103
"5",0.0188679806888103
"6",0.0188679806888103
"7",0.0138621348887682
"8",0.013484894298017
"9",0.0242058653384447
"10",0.0194753520190716
"11",0.0235033091157675
"12",0.0235033091157675
"13",0.0125745087862015
"14",0.0179681144654751
"15",0.0242876671254635
"16",0.0253406725823879
"17",0.0253406725823879
"18",0.0218222197145224
"19",0.0198008324950933
"20",0.0210023391991854
"21",0.0210023391991854
"22",0.0210023391991854
"23",0.0212732572108507
"24",0.0238618720322847
"25",0.021394856274128
"26",0.023655092343688
"27",0.022666372358799
"28",0.0251277945935726
"29",0.017801521345973
"30",0.0251277945935726
"31",0.0251277945935726
"32",0.0251277945935726
"33",0.0237596984952688
"34",0.0250294655561447
"35",0.0237596984952688
"36",0.0237596984952688
"37",0.0224358011037111
"38",0.0224358011037111
"39",0.0229419618844986
"40",0.0230296496301889
"41",0.0250123981386423
"42",0.0250123981386423
"43",0.0242053959518671
"44",0.0225776787847281
"45",0.0225776787847281
"46",0.0225776787847281
"47",0.0242053959518671
"48",0.0242053959518671
"49",0.0222712475806475
"50",0.0230472460389137
"51",0.0222455319017172
"52",0.0220786351710558
"53",0.0220786351710558
"54",0.0213822368532419
"55",0.0213777627795935
"56",0.0219583977013826
"57",0.0224506109952927
"58",0.0191833302378654
"59",0.0224506109952927
"60",0.0224506109952927
"61",0.0191833302378654
"62",0.021556593477726
"63",0.0199638903141022
"64",0.0207685250788927
"65",0.0223419051617384
"66",0.0207685250788927
"67",0.0221533924341202
"68",0.0223419051617384
"69",0.0210215020924807
"70",0.0194223262369633
"71",0.0195665992796421
"72",0.0195665992796421
"73",0.0210380554199219
"74",0.0210380554199219
"75",0.0195665992796421
"76",0.0195665992796421
"77",0.0210380554199219
"78",0.0207298155874014
"79",0.0179944839328527
"80",0.0179944839328527
"81",0.0180071666836739
"82",0.0208027977496386
"83",0.0208027977496386
"84",0.0208027977496386
"85",0.0187742598354816
"86",0.0208027977496386
"87",0.0208027977496386
"88",0.0188366044312716
"89",0.0188366044312716
"90",0.0188366044312716
"91",0.0188366044312716
"92",0.0188366044312716
"93",0.0188366044312716
"94",0.0188366044312716
"95",0.0188366044312716
"96",0.0209125205874443
"97",0.0198610816150904
"98",0.0198610816150904
"99",0.0198642816394567
"100",0.0198642816394567
"101",0.0198642816394567
"102",0.017973268404603
"103",0.017973268404603
"104",0.017973268404603
"105",0.0198642816394567
"106",0.0198642816394567
"107",0.0198642816394567
"108",0.0198642816394567
"109",0.0198642816394567
"110",0.0192653723061085
"111",0.0206410232931376
"112",0.0196412336081266
"113",0.0196412336081266
"114",0.0202264655381441
"115",0.0201009344309568
"116",0.0194199196994305
"117",0.0184782277792692
"118",0.0184782277792692
"119",0.0193988643586636
"120",0.0200167708098888
"121",0.0200167708098888
"122",0.0200167708098888
"123",0.0191683564335108
"124",0.0191683564335108
"125",0.0191683564335108
"126",0.0191683564335108
"127",0.0191683564335108
"128",0.018044114112854
"129",0.0169562678784132
"130",0.018044114112854
"131",0.018044114112854
"132",0.017146747559309
"133",0.017146747559309
"134",0.017146747559309
"135",0.017146747559309
"136",0.017146747559309
"137",0.0196580421179533
"138",0.017146747559309
"139",0.018161628395319
"140",0.017146747559309
"141",0.0188477952033281
"142",0.0188477952033281
"143",0.0188477952033281
"144",0.0193623956292868
"145",0.0182326417416334
"146",0.0194292608648539
"147",0.0195318404585123
"148",0.0188449863344431
"149",0.0188449863344431
"150",0.0193562619388103
"151",0.0189738199114799
"152",0.0189738199114799
"153",0.0189738199114799
"154",0.019320460036397
"155",0.0189738199114799
"156",0.019320460036397
"157",0.019320460036397
"158",0.0189738199114799
"159",0.0189738199114799
"160",0.0189738199114799
"161",0.0189738199114799
"162",0.0189738199114799
"163",0.0189738199114799
"164",0.0189738199114799
"165",0.0189738199114799
"166",0.0178789980709553
"167",0.0178789980709553
"168",0.0178789980709553
"169",0.0178789980709553
"170",0.0183441918343306
"171",0.0166281796991825
"172",0.0178789980709553
"173",0.0183441918343306
"174",0.0166281796991825
"175",0.0183441918343306
"176",0.0193354282528162
"177",0.0183441918343306
"178",0.0183441918343306
"179",0.0183441918343306
"180",0.0183441918343306
"181",0.0193354282528162
"182",0.0193354282528162
"183",0.0183441918343306
"184",0.0183441918343306
"185",0.0183441918343306
"186",0.0183441918343306
"187",0.0183441918343306
"188",0.0183441918343306
"189",0.0183441918343306
"190",0.0188256967812777
"191",0.0184178873896599
"192",0.0183441918343306
"193",0.0185195859521627
"194",0.0175193045288324
"195",0.0175193045288324
"196",0.0175193045288324
"197",0.0175193045288324
"198",0.0175193045288324
"199",0.0185195859521627
"200",0.0175193045288324
"201",0.0185195859521627
"202",0.0182582996785641
"203",0.0182582996785641
"204",0.0175193045288324
"205",0.0175193045288324
"206",0.01850550994277
"207",0.0175193045288324
"208",0.01850550994277
"209",0.01850550994277
"210",0.01850550994277
"211",0.0175193045288324
"212",0.01850550994277
"213",0.0185195859521627
"214",0.0185195859521627
"215",0.0185942947864532
"216",0.01850550994277
"217",0.0174632612615824
"218",0.0174632612615824
"219",0.0176118891686201
"220",0.0178517140448093
"221",0.0179790258407593
"222",0.0179790258407593
"223",0.0178517140448093
"224",0.0178517140448093
"225",0.0164713226258755
"226",0.0178517140448093
"227",0.0178517140448093
"228",0.0178517140448093
"229",0.0178517140448093
"230",0.0179790258407593
"231",0.0176118891686201
"232",0.0179790258407593
"233",0.0179790258407593
"234",0.0183474887162447
"235",0.0178517140448093
"236",0.0178517140448093
"237",0.0179790258407593
"238",0.0178517140448093
"239",0.0176118891686201
"240",0.0183474887162447
"241",0.0178884472697973
"242",0.0168701503425837
"243",0.0163134504109621
"244",0.0168701503425837
"245",0.0166206452995539
"246",0.0178884472697973
"247",0.0168701503425837
"248",0.0178884472697973
"249",0.0178884472697973
"250",0.0166206452995539
"251",0.0168701503425837
"252",0.0177729688584805
"253",0.0178884472697973
"254",0.0178884472697973
"255",0.0178884472697973
"256",0.0178884472697973
"257",0.0178884472697973
"258",0.0178884472697973
"259",0.0178884472697973
"260",0.0173408500850201
"261",0.0173408500850201
"262",0.0173408500850201
"263",0.0173408500850201
"264",0.0173408500850201
"265",0.0161715932190418
"266",0.0182522591203451
"267",0.0182522591203451
"268",0.0164549350738525
"269",0.0164549350738525
"270",0.0164549350738525
"271",0.0164549350738525
"272",0.0164549350738525
"273",0.0183603130280972
"274",0.0183603130280972
"275",0.0181026887148619
"276",0.0176300872117281
"277",0.0176300872117281
"278",0.0164549350738525
"279",0.0181026887148619
"280",0.0174662191420794
"281",0.0174662191420794
"282",0.0164549350738525
"283",0.0164549350738525
"284",0.0176243018358946
"285",0.0176243018358946
